segment_id,segment_name,segment_type,start_x,start_y,end_x,end_y,start_lon,start_lat,end_lon,end_lat,length_m,geom_wkt
TRAIL-213,금정로 42,금정로 42-1,206562.7623917436,291495.7577825779,206565.7671420164,291495.3161844497,129.072084,35.21992,129.072117,35.219916000000005,3.037027018117352,"LINESTRING Z (206562.7623917436 291495.7577825779 0, 206565.7671420164 291495.3161844497 0)"
TRAIL-214,금정로 43,금정로 43-1,206602.6311781969,291631.6940647679,206015.9886650913,291857.6120687821,129.072523,35.221145,129.066081,35.223185,1180.1675789284527,"LINESTRING (206602.6311781969 291631.6940647679, 206608.4500784001 291642.3490075997, 206608.1708735609 291650.669657708, 206614.8996030841 291662.1018828948, 206614.0701682769 291675.8584222409, 206627.8050716944 291692.7320754928, 206628.5237261389 291705.9350251116, 206623.8718514926 291717.913648119, 206631.2395056327 291727.0165152756, 206637.2372168914 291741.9984542277, 206634.6739945441 291761.1900134743, 206629.1114911384 291773.5008009774, 206622.9135076882 291783.3703423348, 206620.7202543812 291794.6851005302, 206626.7181817172 291809.3341999903, 206635.6319735479 291820.4352106671, 206643.5447120859 291830.9807711856, 206650.1801012738 291845.2975211611, 206654.3582977229 291858.3920757198, 206653.0767239686 291867.932382079, 206642.4202911204 291874.4702898126, 206634.5825139512 291885.8918469717, 206630.2067689226 291893.8766608479, 206636.8449009702 291904.4212824308, 206642.7520158555 291918.6265494275, 206643.2898557401 291930.0542556353, 206649.2914899884 291939.4889717692, 206650.0145793299 291946.5899688297, 206639.6349411861 291948.2465139484, 206634.1681415554 291954.3444644839, 206627.3327620903 291964.546371982, 206614.3161956188 291961.8741679421, 206605.3887418858 291969.6337771586, 206599.3742903214 291977.7283548198, 206579.3435766799 291980.8202136286, 206569.5093346581 291983.6976285436, 206557.6708074472 291988.5706065503, 206546.1105474654 291986.343335779, 206536.004009004 291988.1111422583, 206528.3610348293 291982.2255485942, 206520.8043693645 291982.8857653709, 206508.6058662123 291981.9894197051, 206492.6729546924 291983.6421384617, 206480.5668397773 291980.859835799, 206462.4490104885 291982.5110423511, 206451.9734234388 291991.1572549619, 206441.9637954218 291984.7153223852, 206430.8558540625 291986.4825330556, 206422.1153860366 291987.5857696418, 206415.1021297079 291992.2404724685, 206404.3651913631 291984.3557836195, 206398.6337783058 291978.6935432706, 206387.9809517429 291980.5720733762, 206378.3296300079 291982.3403775545, 206371.0397600714 291991.9874341222, 206369.6740296006 291992.2083616278, 206359.2994108041 291986.875711302, 206357.4807500074 291983.878923808, 206356.0289706855 291976.9993275985, 206350.7548966607 291968.2309856608, 206339.3767151296 291965.8931624842, 206326.9951630761 291966.3282707853, 206317.0712651304 291967.3198362465, 206307.8756775119 291968.3119205595, 206305.5137815036 291960.9879188831, 206297.2254844174 291966.4184373015, 206288.3896549463 291973.7346436392, 206284.017958606 291976.3942792712, 206282.0158837147 291975.283440652, 206275.6475038735 291969.066112224, 206266.909575353 291966.5083232773, 206258.2576900833 291971.1620120841, 206246.7903659234 291966.0506246125, 206234.9562738377 291964.7111208534, 206225.4031829388 291956.0508481195, 206218.6725030993 291947.0596916808, 206199.2914446721 291932.1797876991, 206180.8206369415 291917.4114925233, 206174.0897325018 291908.6422592857, 206184.0208857714 291897.110790366, 206195.9486212638 291894.7891144771, 206191.490204262 291891.1248842939, 206184.8464604027 291888.0138853292, 206177.651853017 291891.6701447324, 206169.5542004 291884.5641529972, 206159.6306081933 291885.0011677108, 206151.7076186558 291888.767896408, 206144.2418672191 291889.5394344377, 206139.8772529392 291881.7703378089, 206132.6900316223 291874.5540526574, 206121.8459724262 291889.8570809309, 206110.9191569799 291892.9561440234, 206103.4492195929 291899.9406188787, 206091.3472080016 291890.7240453946, 206078.4195536487 291890.8262921049, 206070.9553742722 291889.2680519689, 206061.7566116049 291894.920063816, 206053.9255278302 291897.466547497, 206040.1831987973 291890.5787844263, 206032.1744048166 291886.5794281686, 206024.8954708809 291880.2507255835, 206026.4509771316 291868.4916190965, 206015.9886650913 291857.6120687821)"
TRAIL-215,금정로 44,금정로 44-1,206979.1800901832,291396.5521134302,206981.0981851837,291388.5655759438,129.076657,35.219023,129.076678,35.218951,8.213639233202828,"LINESTRING Z (206979.1800901832 291396.5521134302 0, 206981.0981851837 291388.5655759438 0)"
TRAIL-216,금정로 45,금정로 45-1,206979.1800901832,291396.5521134302,206791.161617192,291897.4353806145,129.076657,35.219023,129.074596,35.22353900000001,1119.2011694864418,"LINESTRING (206979.1800901832 291396.5521134302, 206966.1498211688 291410.7429893554, 206947.8302636819 291436.3571234762, 206935.7058595588 291456.6506981385, 206928.2526001741 291440.5580049831, 206916.1538646098 291427.3463272209, 206881.4769156808 291413.1189584262, 206849.9718716623 291418.0875557809, 206819.1111963534 291413.7373946747, 206796.2556246138 291418.3798698778, 206786.5810639692 291450.2137322921, 206783.2106152255 291452.6519873286, 206776.3785964146 291457.6393776135, 206746.7899850517 291456.8406460553, 206727.7682118745 291448.2837362907, 206702.4624045758 291442.3848806226, 206675.2340810092 291450.7965418428, 206662.8425718266 291463.7679344015, 206651.9946759513 291482.3986586386, 206626.496018104 291491.2555177097, 206601.3670893216 291492.5684791524, 206577.5111605523 291496.1013299411, 206553.9283802641 291499.6344415422, 206527.9761732107 291506.3833004055, 206508.4896618586 291510.9179900121, 206497.0966002135 291528.5500059518, 206519.3872480354 291549.2017595977, 206544.8777697053 291551.2171734074, 206564.349880292 291566.4307091708, 206585.8314826813 291572.5482841489, 206595.921342836 291594.3007998744, 206591.266624652 291610.1625006253, 206605.7221465249 291637.7982813008, 206622.4539440455 291664.9919739377, 206640.6461301403 291686.9723687092, 206639.5342499057 291713.3763984179, 206648.254050691 291740.7861536643, 206645.7780136324 291765.1921767272, 206648.4003292297 291789.4910029904, 206674.2467744026 291801.7139621449, 206702.0097598715 291807.5036200105, 206732.4011449104 291829.049474464, 206744.2165617995 291855.5740747059, 206767.5135819862 291867.7954015133, 206783.7968428827 291884.893094611, 206791.161617192 291897.4353806145)"
TRAIL-217,금정로 46,금정로 46-1,204687.21759943,290543.3526273483,204544.89257081776,289889.3087860201,129.051478,35.21134600000001,129.04991128901693,35.20545141670846,914.9122884021731,"LINESTRING (204687.21759943 290543.3526273483, 204714.6215555354 290549.0250346702, 204733.2090334034 290524.7378949817, 204754.978752792 290509.4389696594, 204780.2088656244 290493.5872020292, 204795.6978712784 290474.8457800822, 204795.9891442446 290440.6750338313, 204800.8273612138 290417.3792592618, 204823.2340049947 290403.6340606185, 204817.4211820847 290376.1167349302, 204832.7332149739 290348.2778387956, 204845.4957995999 290320.4376039873, 204841.3232927634 290290.4803668352, 204813.5571251691 290279.7039415104, 204785.6086043231 290269.2603385744, 204764.7699584355 290244.3977850501, 204771.8882868302 290214.1137028259, 204774.4522007543 290186.9336675608, 204775.1924198977 290164.6342266138, 204774.0229650258 290137.5631682992, 204753.9997093255 290119.9124628432, 204723.3230793745 290101.4796244087, 204705.207755962 290091.7070779988, 204673.0739527558 290073.3845978595, 204678.1001852384 290038.4397044665, 204666.274097261 290016.2447168968, 204644.1524914347 290005.4717297571, 204628.0421598847 289991.817314732, 204611.8381203784 289983.2663233878, 204618.4040124868 289964.2981796423, 204597.5613292198 289945.0941862948, 204577.0807175266 289929.995367212, 204562.5181558573 289916.3418536767, 204549.0526115697 289894.0352532377, 204544.89257081776 289889.3087860201)"
TRAIL-218,금정로 46,금정로 46-2,204544.89257081776,289889.3087860201,203916.7589652743,289279.8528069017,129.04991128901693,35.20545141670846,129.0430103309939,35.19996071370495,914.9122884022189,"LINESTRING (204544.89257081776 289889.3087860201, 204531.7611644746 289874.3894221717, 204513.9246670898 289851.9697435265, 204495.6328362904 289829.4389303438, 204475.5238791569 289798.4754842451, 204464.4250265809 289777.1686841961, 204443.951058081 289747.3145745289, 204427.203243297 289732.2179338104, 204411.0042268682 289712.0181517579, 204395.8058435859 289693.8158836395, 204367.7684142209 289674.1651598993, 204331.4473739307 289647.9648394823, 204312.0562225309 289637.4158677932, 204313.704009672 289619.2217818475, 204294.8509365068 289625.9804202045, 204270.1818059156 289607.5519880312, 204239.95963734 289585.1270248143, 204221.3932930933 289562.8185366925, 204198.9089897837 289545.1679304995, 204173.0526569752 289533.1739856056, 204146.1035999345 289520.9577256263, 204128.0867642065 289490.9945258172, 204118.442371014 289472.6843212927, 204103.9715578493 289454.3719379142, 204078.8431013142 289442.9333158749, 204053.9936866552 289418.2925173594, 204028.3175456382 289409.4055099273, 204005.7438262601 289386.319078579, 203983.1648653668 289374.8818523997, 203964.047326553 289361.1163680577, 203947.4819650725 289341.8048229739, 203937.0182816703 289321.6084065219, 203924.6451139582 289294.6435739231, 203916.7589652743 289279.8528069017)"
TRAIL-219,금정로 46,금정로 46-3,203916.7589652743,289279.8528069017,203281.71610334772,289096.2866982192,129.0430103309939,35.19996071370495,129.03603613090007,35.198308409965975,914.9122884021698,"LINESTRING (203916.7589652743 289279.8528069017, 203912.634216833 289272.1166868179, 203894.3370433048 289255.799988724, 203869.8472243236 289239.7025670101, 203851.0976928666 289216.0634426785, 203838.9976532701 289188.322238332, 203820.0643966705 289168.0114299679, 203787.2786319979 289172.2135348944, 203755.8555822853 289184.4043100988, 203724.6213237325 289180.6192996067, 203694.0175781199 289193.8091249344, 203674.2510787657 289206.3377807994, 203648.0222904811 289210.5430540109, 203622.3458730546 289199.8820940069, 203595.1128934696 289210.2999969724, 203584.4471160215 289238.1427758584, 203576.6941907081 289269.315046854, 203570.1285811362 289291.8341410793, 203553.912010167 289309.467898424, 203534.6111607064 289296.7017498677, 203520.0540759801 289262.3033546437, 203522.431239563 289238.0074861945, 203509.9635486169 289216.4794571824, 203498.6791039881 289196.3941786395, 203489.4015381945 289167.3232041552, 203475.0194776404 289150.4541462313, 203457.9970558288 289131.9199389989, 203438.8823785763 289107.1720920281, 203410.9322490804 289087.1915548884, 203373.4143910876 289081.963116837, 203352.4661882673 289089.1667095785, 203330.9727576007 289093.2637116726, 203310.3868555652 289106.0147468677, 203303.9207946302 289106.7889941797, 203291.5400819895 289094.5806182049, 203281.71610334772 289096.2866982192)"
TRAIL-220,금정로 46,금정로 46-4,203281.71610334772,289096.2866982192,202620.21541854282,288648.1012521488,129.03603613090007,35.198308409965975,129.02877084773854,35.194270615721074,914.9122884021771,"LINESTRING (203281.71610334772 289096.2866982192, 203263.4895618593 289099.4520082527, 203237.9025322514 289091.3438909101, 203212.7716213466 289080.9061790968, 203186.816708362 289082.7830564495, 203166.5120662593 289073.0128389972, 203146.569106005 289070.5651118904, 203122.8022497548 289065.3425031552, 203103.590997768 289053.5758084421, 203090.8491556431 289031.1607162399, 203068.7228563403 289021.6119857449, 203060.8972988912 289002.9707080857, 203051.8906611176 288975.8972795125, 203041.0591259456 288959.1410589615, 203033.232156306 288944.3828537221, 203017.483040336 288926.9593506732, 203004.5579682417 288906.6522632335, 202998.91891234 288884.7943868961, 203003.6615576935 288863.6056185357, 202990.2823335738 288839.3044121351, 202974.534009065 288818.6636057587, 202950.7649460323 288817.8792179649, 202931.1935133513 288791.1353126862, 202917.083241242 288773.601575326, 202904.2487243249 288753.5165537037, 202876.1098815551 288747.0728087437, 202856.8018712705 288750.1731321741, 202834.8545570638 288747.7254614715, 202803.3417962795 288754.9270197279, 202791.598142385 288740.3897048273, 202779.4899960186 288726.4070144246, 202762.8213093369 288735.1665013495, 202738.0506977612 288732.8291484479, 202720.5668919653 288726.7219485275, 202702.4470216232 288715.7330493981, 202685.3306030127 288698.9753880191, 202675.5916049209 288679.8901094508, 202658.0213061341 288657.6961030953, 202644.9113757057 288642.6038591365, 202632.433099757 288647.4817649349, 202620.21541854282 288648.1012521488)"
TRAIL-221,금정로 46,금정로 46-5,202620.21541854282,288648.1012521488,202064.0598840779,288071.7588498185,129.02877084773854,35.194270615721074,129.02266263055967,35.189077022367854,914.9122884022058,"LINESTRING (202620.21541854282 288648.1012521488, 202612.8523537995 288648.474590132, 202590.7236949393 288642.1444143453, 202566.6866131546 288621.2800683054, 202543.9205370984 288614.2841617093, 202516.0573060951 288596.7472010584, 202493.1107562869 288583.3166123647, 202467.8858094549 288575.4326676338, 202445.118613114 288571.8762780167, 202420.2571422251 288566.7661677106, 202394.7569015221 288566.3156103895, 202373.2623746939 288571.524324884, 202346.2125298672 288576.3988167042, 202323.8070731332 288582.6059098593, 202325.0869892989 288563.5238472589, 202313.4337040998 288547.7667953839, 202325.2793353901 288523.8058981033, 202303.9716369205 288510.3762116528, 202291.4094776156 288486.8528697518, 202280.8497015967 288467.9897032601, 202270.2005045248 288442.3589363153, 202250.8081223824 288416.7260052246, 202240.4312895166 288393.9798897821, 202224.2265247434 288367.5711982208, 202210.1157669804 288343.7147618561, 202198.5543936033 288322.5216252553, 202179.8879916277 288305.8754984619, 202165.6845919055 288287.6772597612, 202144.5625090442 288256.2750568268, 202125.3523057524 288227.3141229581, 202114.8849781752 288199.7975418851, 202106.9657202009 288180.9352038786, 202101.9622767452 288156.0825702581, 202092.1323609903 288128.4552224425, 202086.2177162062 288105.155605807, 202073.1987354355 288082.9638050641, 202064.0598840779 288071.7588498185)"
TRAIL-222,금정로 46,금정로 46-6,202064.0598840779,288071.7588498185,201920.61545477287,287235.1969858339,129.02266263055967,35.189077022367854,129.02108571494563,35.18153690789623,914.9122884021931,"LINESTRING (202064.0598840779 288071.7588498185, 202058.1751219668 288064.5436656005, 202040.601564983 288044.7916480886, 202027.0371085259 288017.2744789867, 202008.3707213248 287996.3018965604, 201987.4250411934 287985.5357039224, 201972.3097711571 287968.2251300181, 201963.7533029586 287945.4797443602, 201954.0136720368 287918.5182393106, 201941.9059875144 287891.2234056942, 201948.6530562565 287857.8307061927, 201956.2203515364 287822.3302543458, 201959.0493094613 287797.0356326427, 201966.7051989194 287773.4062197173, 201967.7117147114 287752.1051907945, 201966.6241405285 287727.2534999249, 201970.9111596221 287698.74182658, 201970.0974602229 287671.0056533238, 201979.0284866429 287648.0421965138, 201987.5053647654 287619.5314508603, 201975.8511231009 287599.8918176888, 201976.9491494506 287576.8157117678, 201974.8594251967 287553.0732473383, 201972.8616914049 287525.1149338422, 201967.6754937275 287499.596695682, 201966.041169639 287475.7433910471, 201977.3417221398 287447.4551443915, 201983.3544541375 287442.0202057537, 201985.3592266546 287437.804775092, 201986.5447064501 287431.4812302444, 201985.7274303327 287420.164768932, 201972.3449086724 287388.6537662978, 201967.431355319 287365.5763593973, 201972.0829840697 287336.6210053679, 201971.4512805789 287309.5505501474, 201960.1605146769 287291.9080162014, 201943.132209796 287270.0483953233, 201923.5555125181 287238.3142575611, 201920.61545477287 287235.1969858339)"
TRAIL-223,금정로 46,금정로 46-7,201920.61545477287,287235.1969858339,202279.41981484983,286723.8842648752,129.02108571494563,35.18153690789623,129.0250234803123,35.176927406675816,914.9122884021813,"LINESTRING (201920.61545477287 287235.1969858339, 201902.5193151124 287216.0100890372, 201891.9574534468 287196.1489177845, 201866.278263701 287161.1962619216, 201848.88310006 287149.3216977118, 201835.8620943543 287127.4631023043, 201827.0309342956 287106.1600899224, 201822.7530638371 287090.0723645298, 201821.9379618924 287066.7739850393, 201809.0987489728 287045.9139623721, 201792.2508273807 287028.9362001789, 201772.5755436581 287030.1527113434, 201756.6364067657 287023.4929739071, 201769.3911204357 287011.4025741556, 201793.7153998163 286992.7687877993, 201817.0369354377 286978.461676816, 201836.440240941 286971.4761260585, 201864.8617806041 286962.4954794001, 201886.8175878004 286946.1912780257, 201910.3222004501 286928.8889619613, 201935.7384279753 286917.9109154157, 201959.0615324001 286898.2788667011, 201967.0829961647 286872.5416311733, 201981.93351291 286859.3425499403, 202002.6140542858 286845.1462855956, 202031.7668418655 286827.4017619117, 202062.2838010356 286819.7535324697, 202075.1284193551 286815.8734311459, 202094.5329906041 286805.7820072873, 202111.8448249824 286785.816135429, 202133.5257766303 286779.9411921889, 202152.3857904166 286762.0836960541, 202173.5213444276 286751.7709658163, 202195.56710436 286744.5649328233, 202217.6123019316 286739.7997176621, 202231.4617259805 286725.2694767443, 202252.0502461066 286717.6194472749, 202277.1899678356 286723.5057544433, 202279.41981484983 286723.8842648752)"
TRAIL-224,금정로 46,금정로 46-8,202279.41981484983,286723.8842648752,202772.9726679806,286514.0710727609,129.0250234803123,35.176927406675816,129.030441,35.175035,914.9122884021918,"LINESTRING (202279.41981484983 286723.8842648752, 202305.3359483725 286728.2834576589, 202325.3782612959 286719.5240174993, 202333.035271947 286698.7794905716, 202353.6235923265 286692.4610179656, 202360.8213576005 286686.5828681281, 202357.9116522918 286666.5012786705, 202363.7469126725 286645.867249107, 202355.5548899415 286621.7903077139, 202362.8493604007 286594.610973743, 202386.0828671423 286575.9785034702, 202409.585882795 286571.8798031439, 202420.9726272271 286571.3281197321, 202442.196585914 286573.7745797682, 202467.7934675525 286574.4471787283, 202477.3509248021 286601.0763010133, 202493.3772466214 286622.7147408714, 202513.0515127293 286628.711142902, 202511.5900084136 286643.2443775457, 202497.7389389293 286661.6572221476, 202490.1731603057 286680.4046453009, 202505.4741077662 286689.2843699072, 202521.1383106457 286702.0472555242, 202534.5329146023 286687.1845202761, 202552.1154394704 286680.6437706636, 202573.5253556897 286668.7788381579, 202593.8429555985 286654.3619357342, 202610.6101707653 286632.5108196008, 202626.6477627661 286613.9878379847, 202640.7723477662 286595.9081026439, 202665.0984263272 286581.0487554026, 202692.4361870864 286547.5518090012, 202700.9922824332 286569.8540606531, 202714.9236282318 286589.3843350824, 202728.3094620843 286605.2533214073, 202750.8992408276 286609.0322420759, 202767.300006775 286595.5020916127, 202779.9663286129 286580.9723301096, 202778.3335669233 286558.4502361934, 202778.7976745292 286530.2706523202, 202772.9726679806 286514.0710727609)"
TRAIL-225,금정로 47,금정로 47-1,205433.8655633983,292594.0367074792,205422.9647633123,292613.0154330499,129.05969169048566,35.2298260792408,129.05957206893936,35.22999720273166,22.238788480672902,"LINESTRING (205433.8655633983 292594.0367074792, 205433.7099465256 292596.9123886926, 205422.9647633123 292613.0154330499)"
TRAIL-226,금정로 48,금정로 48-1,206791.161617192,291897.4353806145,206790.6994233673,291906.7543941252,129.074596,35.22353900000001,129.074591,35.22362300000001,9.330468152481219,"LINESTRING Z (206791.161617192 291897.4353806145 0, 206790.6994233673 291906.7543941252 0)"
TRAIL-227,금정로 49,금정로 49-1,207106.6724105472,292023.4581805459,206686.30745616023,292129.64511236973,129.07806274293327,35.22467272043552,129.07344613957005,35.225632724933746,890.1174517747712,"LINESTRING (207106.6724105472 292023.4581805459, 207106.4239828176 292021.8248295851, 207101.9794140611 292001.0746612984, 207095.6142263399 291991.5284126624, 207090.7066832587 291980.6519739589, 207088.6241050306 291966.2275187622, 207086.0832840534 291955.6857728022, 207079.7241271161 291938.3734059907, 207076.4542818677 291928.7186507869, 207067.1797554377 291914.0666875386, 207056.2682241832 291897.194561284, 207049.9043850632 291885.7622864888, 207042.8131644006 291873.1090574487, 207036.538345494 291864.2285915623, 207024.9838169682 291854.5674141705, 207011.2413849891 291848.6766773513, 207006.788002148 291838.9100866631, 207003.9747030651 291827.3696521202, 207002.7991729179 291817.0508790127, 206995.5221476741 291809.0572246266, 206982.2337148334 291804.6091655206, 206972.0378995377 291803.7137417856, 206962.0226253607 291804.8154741597, 206943.9089532664 291800.4747030717, 206936.4494417471 291792.9247354776, 206929.5369250156 291784.3766904567, 206919.0666875199 291785.1452875675, 206908.956545146 291791.2395200252, 206900.8569206319 291787.3502698376, 206892.6611756114 291790.1176388319, 206885.5540336841 291797.9893026457, 206887.4548950802 291812.4135682309, 206881.984722542 291822.6163217577, 206868.5949345993 291831.7036129752, 206859.5741587355 291842.0146291601, 206849.2836370148 291846.0008413313, 206846.9084560169 291856.7606847372, 206837.973736321 291873.7284737769, 206827.314328511 291884.0382837999, 206816.9289826945 291893.127920615, 206808.1852863385 291898.3357382162, 206800.9899335015 291902.6571703689, 206790.6994233673 291906.7543941252, 206775.6683227195 291919.6127135128, 206766.832142582 291926.8175077945, 206759.7263784251 291933.1360458113, 206750.6190953377 291937.6779788187, 206738.7788391231 291944.6586691772, 206713.0062227621 291956.2887030061, 206694.2489773329 291960.7125900868, 206674.1278914414 291962.8056691584, 206663.3836227115 291965.1275865939, 206640.8968556085 291965.4438804252, 206647.9747819923 291996.8464528166, 206641.9587620907 292007.048952232, 206639.5809372375 292021.8028623106, 206636.0204423435 292035.4464575355, 206635.9184141069 292050.4239290189, 206642.1912143619 292062.41057147, 206636.6304317476 292072.6134096952, 206638.6251931116 292083.5984083987, 206642.9874885763 292093.8085330045, 206667.1953832116 292104.698938364, 206675.0168801577 292115.1335194531, 206684.8387933183 292128.7869853273, 206686.30745616023 292129.64511236973)"
TRAIL-228,금정로 49,금정로 49-2,206686.30745616023,292129.64511236973,206258.75441490716,292304.44802051916,129.07344613957005,35.225632724933746,129.06875099000715,35.22721106764394,890.1174517748117,"LINESTRING (206686.30745616023 292129.64511236973, 206695.4855113218 292135.0077709094, 206713.3206611957 292145.893584643, 206721.7799853799 292155.4411220782, 206727.5073700396 292166.0960828713, 206736.0544736901 292179.9705470287, 206743.5157347825 292184.9686246049, 206752.3407094661 292192.4085125187, 206761.4440872901 292192.7481490608, 206762.436276878 292205.0637656763, 206763.0644856013 292217.1572207677, 206760.9559751439 292236.7928775047, 206756.213325988 292248.549484189, 206752.5534229749 292273.2874468871, 206753.5506699601 292278.8354331104, 206762.1915657074 292288.8269255541, 206766.4610095447 292301.1449957897, 206772.9118758293 292318.0134402356, 206778.3648277631 292330.2214583883, 206780.3586937399 292342.0940511482, 206773.976702581 292354.8479247866, 206769.1472160997 292361.0572193799, 206763.2230816775 292370.2612086057, 206752.1098337324 292379.6832151873, 206741.1813242759 292385.555138107, 206732.5314115729 292387.7675905427, 206719.971811343 292383.5423437127, 206707.8656429865 292381.6472924973, 206686.2013519193 292379.0795157811, 206677.4579543588 292384.6202970932, 206669.8954761552 292393.6012481309, 206670.1605585437 292404.4740387417, 206664.2400693446 292408.9074672845, 206655.0463615656 292407.9021924411, 206645.1256834447 292405.1212751015, 206637.1183451218 292400.1228759411, 206627.6528239972 292397.3423119361, 206610.7238691229 292392.6702359704, 206599.3442641721 292393.1057029929, 206595.0664638878 292391.9931334845, 206584.1387179668 292396.9776878499, 206574.03771228 292391.7559307509, 206565.391391152 292389.0869724845, 206549.4695523593 292376.427714082, 206537.4585446557 292368.7638284014, 206526.5408923123 292359.7694098448, 206513.6170190536 292355.5441871949, 206502.1484119243 292353.0951467613, 206491.8665946704 292345.9872898067, 206480.6701991562 292344.7588652901, 206461.6452092861 292342.9701328448, 206447.0792543056 292343.5144600303, 206437.7063883401 292338.2933751185, 206429.4267185623 292331.9636289088, 206416.8699705276 292323.4119576143, 206405.4924102404 292320.8521598127, 206394.1131176177 292320.733161322, 206382.5490139637 292324.4971156625, 206376.5348408084 292332.8137347345, 206363.787073192 292336.9097129589, 206354.4974687401 292342.6723111385, 206341.8462064792 292339.0022500466, 206335.0131567526 292346.763598389, 206321.7199953561 292349.7498055377, 206308.9708058461 292355.9538118333, 206299.3261605576 292348.7356738489, 206290.5855185778 292350.6156510755, 206282.3073760831 292341.9561993235, 206270.6615440862 292332.4068606699, 206264.1130296449 292323.7486254872, 206257.5651168518 292314.2028370179, 206258.75441490716 292304.44802051916)"
TRAIL-229,금정로 49,금정로 49-3,206258.75441490716,292304.44802051916,205501.7783883947,292205.6320444024,129.06875099000715,35.22721106764394,129.06043512495768,35.22632482756969,890.1174517747502,"LINESTRING (206258.75441490716 292304.44802051916, 206258.7553298014 292304.4405164074, 206247.5580852517 292304.3218284013, 206237.36283913 292303.3162867996, 206228.8928261014 292308.7467445409, 206219.063173085 292305.6335238122, 206208.5069079256 292300.0790288586, 206193.7554099727 292305.6161536629, 206187.8448840934 292295.7380182695, 206181.0215653567 292289.4094970555, 206175.4751564689 292279.5316189332, 206161.3686788618 292273.641921056, 206150.625893193 292274.5221661522, 206141.9797125392 292271.2988897455, 206134.9732937208 292266.4125617995, 206128.5119528433 292263.1907808974, 206119.2295555399 292258.4138678316, 206110.3985032525 292259.2954546069, 206100.3845889968 292259.2886934645, 206078.1717573423 292259.4956251227, 206064.698268028 292259.8194131849, 206054.1394036802 292257.926276041, 206047.8607671159 292253.7061719349, 206038.5758727507 292252.5905187871, 206033.8359485248 292261.6848290148, 206022.2757624976 292259.6801161857, 206011.6220920133 292263.4451507621, 205988.8618106929 292265.5379995836, 205978.1193993321 292265.8637258022, 205968.6478977029 292271.6265991555, 205954.9960859702 292266.2922477366, 205946.6246127837 292260.5176086788, 205930.6047536951 292256.8459093505, 205919.3129251682 292262.052916559, 205909.756729758 292258.1635979645, 205893.2769737051 292261.7030765561, 205883.0803417033 292262.6949402181, 205873.7942114614 292263.4655171489, 205865.0508419965 292269.5618062819, 205854.1274465885 292268.2233903177, 205841.6568027591 292266.3292638638, 205827.0909067257 292266.6527002828, 205815.2580745939 292263.8714628522, 205804.2490416503 292254.1012471285, 205796.87721796 292250.8791191356, 205786.5878449937 292254.5337073659, 205774.5707878878 292255.0807494215, 205764.6484001595 292254.2978049257, 205761.8318802779 292245.5313706566, 205754.3708343944 292239.4246557932, 205747.7305818883 292230.9886281036, 205733.086749981 292210.5654899161, 205726.2659296713 292199.6885785492, 205727.5484469303 292187.0416847363, 205720.452878708 292178.71633427, 205707.4306836152 292185.0319588378, 205702.1437907468 292195.7902680704, 205690.4817297663 292210.7604686024, 205686.5657835272 292212.9769010584, 205681.1045966399 292211.420241364, 205670.4464901549 292222.3970861971, 205662.1565917863 292231.3784199705, 205645.2198355826 292237.9135737184, 205628.4714593843 292234.3529000998, 205620.9167958724 292232.2402499322, 205608.2650833451 292228.5712163951, 205597.3453093429 292221.2420943473, 205587.8803117203 292216.7984489865, 205574.1320284652 292219.7854732183, 205565.0259047456 292223.8848218981, 205550.7292452125 292230.4217775788, 205538.9873851913 292227.5300131127, 205529.3393439669 292224.6395439716, 205517.1458096986 292215.9784027078, 205501.7783883947 292205.6320444024)"
